gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000281383,False,CH507-513H4.5,NCBITaxon:9606,gene
ENSG00000280614,False,CH507-513H4.4,NCBITaxon:9606,gene
ENSG00000229047,False,AF127577.10,NCBITaxon:9606,gene
ENSG00000174680,False,GRIK1-AS1,NCBITaxon:9606,gene
ENSG00000159263,False,SIM2,NCBITaxon:9606,gene
ENSG00000275139,False,RP1-101D8.1,NCBITaxon:9606,gene
ENSG00000274248,False,AJ011932.1,NCBITaxon:9606,gene
ENSG00000276345,False,ENSG00000276345.1,NCBITaxon:9606,gene
ENSG00000241599,False,RP11-34P13.9,NCBITaxon:9606,gene
ENSG00000177757,False,FAM87B,NCBITaxon:9606,gene
ENSG00000272153,False,RP1-286D6.5,NCBITaxon:9606,gene
ENSG00000284703,False,RP11-718D19.2,NCBITaxon:9606,gene
ENSG00000226944,False,RNF207-AS1,NCBITaxon:9606,gene
ENSG00000284693,False,LINC02606,NCBITaxon:9606,gene
ENSG00000284708,False,RP3-330O12.5,NCBITaxon:9606,gene
ENSG00000237938,False,RP11-288I21.1,NCBITaxon:9606,gene
ENSG00000227066,False,RP3-340N1.2,NCBITaxon:9606,gene
ENSG00000284657,False,RP3-465N24.8,NCBITaxon:9606,gene
ENSG00000158022,False,TRIM63,NCBITaxon:9606,gene
ENSG00000158246,False,TENT5B,NCBITaxon:9606,gene
ENSG00000181773,False,GPR3,NCBITaxon:9606,gene
ENSG00000236065,False,RP1-117O3.2,NCBITaxon:9606,gene
ENSG00000092850,False,TEKT2,NCBITaxon:9606,gene
ENSG00000284678,False,LINC02811,NCBITaxon:9606,gene
ENSG00000127129,False,EDN2,NCBITaxon:9606,gene
ENSG00000228237,False,EFCAB14-AS1,NCBITaxon:9606,gene
ENSG00000261664,False,TTC39A-AS1,NCBITaxon:9606,gene
ENSG00000211452,False,DIO1,NCBITaxon:9606,gene
ENSG00000248458,False,RP4-598P13.1,NCBITaxon:9606,gene
ENSG00000137968,False,SLC44A5,NCBITaxon:9606,gene
ENSG00000057468,False,MSH4,NCBITaxon:9606,gene
ENSG00000267734,False,RP4-604K5.3,NCBITaxon:9606,gene
ENSG00000284240,False,LINC02801,NCBITaxon:9606,gene
ENSG00000143107,False,FNDC7,NCBITaxon:9606,gene
ENSG00000224965,False,LINC02586,NCBITaxon:9606,gene
ENSG00000233029,False,RP11-439A17.9,NCBITaxon:9606,gene
ENSG00000203812,False,H2AC18,NCBITaxon:9606,gene
ENSG00000276110,False,RP4-790G17.7,NCBITaxon:9606,gene
ENSG00000234614,False,C2CD4D-AS1,NCBITaxon:9606,gene
ENSG00000233875,False,RP11-61L14.6,NCBITaxon:9606,gene
ENSG00000163357,False,DCST1,NCBITaxon:9606,gene
ENSG00000236263,False,RP11-263K19.6,NCBITaxon:9606,gene
ENSG00000260460,False,RP11-284F21.8,NCBITaxon:9606,gene
ENSG00000143217,False,NECTIN4,NCBITaxon:9606,gene
ENSG00000158874,False,APOA2,NCBITaxon:9606,gene
ENSG00000230630,False,DNM3OS,NCBITaxon:9606,gene
ENSG00000224228,False,RP1-15D23.2,NCBITaxon:9606,gene
ENSG00000232077,False,LINC01031,NCBITaxon:9606,gene
ENSG00000116833,False,NR5A2,NCBITaxon:9606,gene
ENSG00000260021,False,RP11-480I12.10,NCBITaxon:9606,gene
ENSG00000234478,False,ACBD3-AS1,NCBITaxon:9606,gene
ENSG00000185888,False,PRSS38,NCBITaxon:9606,gene
ENSG00000280587,False,LINC01348,NCBITaxon:9606,gene
ENSG00000197472,False,ZNF695,NCBITaxon:9606,gene
ENSG00000227713,False,AC116609.1,NCBITaxon:9606,gene
ENSG00000157851,False,DPYSL5,NCBITaxon:9606,gene
ENSG00000223522,False,AC093690.1,NCBITaxon:9606,gene
ENSG00000231826,False,LINC01819,NCBITaxon:9606,gene
ENSG00000273063,False,RP11-334G22.1,NCBITaxon:9606,gene
ENSG00000222030,False,LINC01793,NCBITaxon:9606,gene
ENSG00000228079,False,AC012368.1,NCBITaxon:9606,gene
ENSG00000183733,False,FIGLA,NCBITaxon:9606,gene
ENSG00000159239,False,RP11-523H20.5,NCBITaxon:9606,gene
ENSG00000187627,False,RGPD1,NCBITaxon:9606,gene
ENSG00000239855,False,IGKV1-6,NCBITaxon:9606,gene
ENSG00000240671,False,IGKV1-8,NCBITaxon:9606,gene
ENSG00000241755,False,IGKV1-9,NCBITaxon:9606,gene
ENSG00000240864,False,IGKV1-16,NCBITaxon:9606,gene
ENSG00000244575,False,IGKV1-27,NCBITaxon:9606,gene
ENSG00000243264,False,IGKV2D-29,NCBITaxon:9606,gene
ENSG00000163121,False,NEURL3,NCBITaxon:9606,gene
ENSG00000235480,False,RP11-363D14.1,NCBITaxon:9606,gene
ENSG00000249715,False,FER1L5,NCBITaxon:9606,gene
ENSG00000231505,False,AC108868.5,NCBITaxon:9606,gene
ENSG00000198203,False,SULT1C2,NCBITaxon:9606,gene
ENSG00000234997,False,AC016745.3,NCBITaxon:9606,gene
ENSG00000150551,False,LYPD1,NCBITaxon:9606,gene
ENSG00000283118,False,RP11-107E5.4,NCBITaxon:9606,gene
ENSG00000226674,False,TEX41,NCBITaxon:9606,gene
ENSG00000229750,False,AC096649.2,NCBITaxon:9606,gene
ENSG00000234919,False,LINC01827,NCBITaxon:9606,gene
ENSG00000225916,False,AC007879.4,NCBITaxon:9606,gene
ENSG00000144407,False,PTH2R,NCBITaxon:9606,gene
ENSG00000237525,False,AC012668.2,NCBITaxon:9606,gene
ENSG00000237281,False,CATIP-AS2,NCBITaxon:9606,gene
ENSG00000163081,False,CCDC140,NCBITaxon:9606,gene
ENSG00000168955,False,TM4SF20,NCBITaxon:9606,gene
ENSG00000235151,False,AC114730.2,NCBITaxon:9606,gene
ENSG00000271716,False,RP11-169K17.4,NCBITaxon:9606,gene
ENSG00000268279,False,RP11-434D12.1,NCBITaxon:9606,gene
ENSG00000283392,False,RP11-588H7.1,NCBITaxon:9606,gene
ENSG00000183977,False,PP2D1,NCBITaxon:9606,gene
ENSG00000233153,False,UBE2E2-AS1,NCBITaxon:9606,gene
ENSG00000233096,False,RP11-520A21.1,NCBITaxon:9606,gene
ENSG00000144648,False,ACKR2,NCBITaxon:9606,gene
ENSG00000178055,False,PRSS42P,NCBITaxon:9606,gene
ENSG00000183396,False,TMEM89,NCBITaxon:9606,gene
ENSG00000144771,False,LRTM1,NCBITaxon:9606,gene
ENSG00000114251,False,WNT5A,NCBITaxon:9606,gene
ENSG00000244586,False,WNT5A-AS1,NCBITaxon:9606,gene
ENSG00000163618,False,CADPS,NCBITaxon:9606,gene
ENSG00000172986,False,GXYLT2,NCBITaxon:9606,gene
ENSG00000236032,False,OR5H14,NCBITaxon:9606,gene
ENSG00000214407,False,LINC02085,NCBITaxon:9606,gene
ENSG00000240423,False,LINC00636,NCBITaxon:9606,gene
ENSG00000144857,False,BOC,NCBITaxon:9606,gene
ENSG00000183833,False,CFAP91,NCBITaxon:9606,gene
ENSG00000273123,False,RP11-9N20.3,NCBITaxon:9606,gene
ENSG00000282860,False,RP11-153F10.2,NCBITaxon:9606,gene
ENSG00000198685,False,LINC01565,NCBITaxon:9606,gene
ENSG00000248243,False,LINC02014,NCBITaxon:9606,gene
ENSG00000241135,False,LINC00881,NCBITaxon:9606,gene
ENSG00000269888,False,RP11-3P17.5,NCBITaxon:9606,gene
ENSG00000239628,False,RP11-543D10.2,NCBITaxon:9606,gene
ENSG00000223387,False,LINC02068,NCBITaxon:9606,gene
ENSG00000272970,False,RP11-329B9.4,NCBITaxon:9606,gene
ENSG00000224855,False,OPA1-AS1,NCBITaxon:9606,gene
ENSG00000074211,False,PPP2R2C,NCBITaxon:9606,gene
ENSG00000145147,False,SLIT2,NCBITaxon:9606,gene
ENSG00000249207,False,RP11-360F5.1,NCBITaxon:9606,gene
ENSG00000163071,False,SPATA18,NCBITaxon:9606,gene
ENSG00000174792,False,ODAPH,NCBITaxon:9606,gene
ENSG00000145358,False,DDIT4L,NCBITaxon:9606,gene
ENSG00000251309,False,RP11-498M5.2,NCBITaxon:9606,gene
ENSG00000226757,False,PP12613,NCBITaxon:9606,gene
ENSG00000248434,False,RP11-553P9.2,NCBITaxon:9606,gene
ENSG00000250902,False,SMAD1-AS1,NCBITaxon:9606,gene
ENSG00000248809,False,LINC01095,NCBITaxon:9606,gene
ENSG00000249173,False,LINC01093,NCBITaxon:9606,gene
ENSG00000205129,False,C4orf47,NCBITaxon:9606,gene
ENSG00000250739,False,LINC01262,NCBITaxon:9606,gene
ENSG00000272347,False,RP11-43F13.4,NCBITaxon:9606,gene
ENSG00000248677,False,LINC02102,NCBITaxon:9606,gene
ENSG00000248554,False,C5orf34-AS1,NCBITaxon:9606,gene
ENSG00000250615,False,CTC-564N23.2,NCBITaxon:9606,gene
ENSG00000249545,False,MCTP1-AS1,NCBITaxon:9606,gene
ENSG00000251538,False,LINC02201,NCBITaxon:9606,gene
ENSG00000145794,False,MEGF10,NCBITaxon:9606,gene
ENSG00000164400,False,CSF2,NCBITaxon:9606,gene
ENSG00000272772,False,CTD-2410N18.5,NCBITaxon:9606,gene
ENSG00000069011,False,PITX1,NCBITaxon:9606,gene
ENSG00000145824,False,CXCL14,NCBITaxon:9606,gene
ENSG00000249971,False,RP11-256P1.1,NCBITaxon:9606,gene
ENSG00000158497,False,HMHB1,NCBITaxon:9606,gene
ENSG00000183876,False,ARSI,NCBITaxon:9606,gene
ENSG00000113302,False,IL12B,NCBITaxon:9606,gene
ENSG00000249601,False,LINC01187,NCBITaxon:9606,gene
ENSG00000254295,False,CTC-308K20.2,NCBITaxon:9606,gene
ENSG00000248996,False,RP11-1334A24.6,NCBITaxon:9606,gene
ENSG00000113262,False,GRM6,NCBITaxon:9606,gene
ENSG00000244945,False,RUFY1-AS1,NCBITaxon:9606,gene
ENSG00000230433,False,RP1-20B11.2,NCBITaxon:9606,gene
ENSG00000228170,False,RP1-40E16.11,NCBITaxon:9606,gene
ENSG00000285278,False,TFAP2A-AS2,NCBITaxon:9606,gene
ENSG00000137261,False,KIAA0319,NCBITaxon:9606,gene
ENSG00000227214,False,HCG15,NCBITaxon:9606,gene
ENSG00000204421,False,LY6G6C,NCBITaxon:9606,gene
ENSG00000204052,False,LRRC73,NCBITaxon:9606,gene
ENSG00000261080,False,RUNX2-AS1,NCBITaxon:9606,gene
ENSG00000226453,False,LINC02542,NCBITaxon:9606,gene
ENSG00000226455,False,RP3-512E2.2,NCBITaxon:9606,gene
ENSG00000220908,False,LINC02531,NCBITaxon:9606,gene
ENSG00000236700,False,LINC01010,NCBITaxon:9606,gene
ENSG00000227723,False,CTA-31J9.2,NCBITaxon:9606,gene
ENSG00000283265,False,RP11-95M15.3,NCBITaxon:9606,gene
ENSG00000254440,False,PBOV1,NCBITaxon:9606,gene
ENSG00000118492,False,ADGB,NCBITaxon:9606,gene
ENSG00000111981,False,ULBP1,NCBITaxon:9606,gene
ENSG00000233044,False,RP1-137K2.2,NCBITaxon:9606,gene
ENSG00000229502,False,RP11-52J3.2,NCBITaxon:9606,gene
ENSG00000236324,False,SNX9-AS1,NCBITaxon:9606,gene
ENSG00000237927,False,RP3-393E18.2,NCBITaxon:9606,gene
ENSG00000226690,False,AC005281.1,NCBITaxon:9606,gene
ENSG00000232759,False,AC002480.3,NCBITaxon:9606,gene
ENSG00000229893,False,TAX1BP1-AS1,NCBITaxon:9606,gene
ENSG00000260070,False,RP11-182J23.1,NCBITaxon:9606,gene
ENSG00000272984,False,RP11-85E16.1,NCBITaxon:9606,gene
ENSG00000122679,False,RAMP3,NCBITaxon:9606,gene
ENSG00000237471,False,AC073115.6,NCBITaxon:9606,gene
ENSG00000232415,False,ELN-AS1,NCBITaxon:9606,gene
ENSG00000006606,False,CCL26,NCBITaxon:9606,gene
ENSG00000232756,False,DDX3ILA1,NCBITaxon:9606,gene
ENSG00000087085,False,ACHE,NCBITaxon:9606,gene
ENSG00000261535,False,CTA-305I2.1,NCBITaxon:9606,gene
ENSG00000270249,False,RP11-514P8.7,NCBITaxon:9606,gene
ENSG00000105976,False,MET,NCBITaxon:9606,gene
ENSG00000224138,False,AC000123.4,NCBITaxon:9606,gene
ENSG00000211728,False,TRBV5-6,NCBITaxon:9606,gene
ENSG00000276405,False,TRBV13,NCBITaxon:9606,gene
ENSG00000165125,False,TRPV6,NCBITaxon:9606,gene
ENSG00000197993,False,KEL,NCBITaxon:9606,gene
ENSG00000204960,False,BLACE,NCBITaxon:9606,gene
ENSG00000205755,False,CRLF2,NCBITaxon:9606,gene
ENSG00000184368,False,MAP7D2,NCBITaxon:9606,gene
ENSG00000233785,False,RP13-314C10.5,NCBITaxon:9606,gene
ENSG00000238123,False,MID1IP1-AS1,NCBITaxon:9606,gene
ENSG00000102055,False,PPP1R2C,NCBITaxon:9606,gene
ENSG00000069535,False,MAOB,NCBITaxon:9606,gene
ENSG00000102302,False,FGD1,NCBITaxon:9606,gene
ENSG00000256045,False,MTRNR2L10,NCBITaxon:9606,gene
ENSG00000198881,False,ASB12,NCBITaxon:9606,gene
ENSG00000220925,False,IGBP1-AS2,NCBITaxon:9606,gene
ENSG00000226784,False,PGAM4,NCBITaxon:9606,gene
ENSG00000284618,False,RP11-196G4.2,NCBITaxon:9606,gene
ENSG00000184788,False,SATL1,NCBITaxon:9606,gene
ENSG00000102271,False,KLHL4,NCBITaxon:9606,gene
ENSG00000147246,False,HTR2C,NCBITaxon:9606,gene
ENSG00000237331,False,XIAP-AS1,NCBITaxon:9606,gene
ENSG00000165694,False,FRMD7,NCBITaxon:9606,gene
ENSG00000183479,False,TREX2,NCBITaxon:9606,gene
ENSG00000248896,False,CTD-2135J3.3,NCBITaxon:9606,gene
ENSG00000246130,False,RP11-875O11.2,NCBITaxon:9606,gene
ENSG00000253690,False,RP11-380I10.4,NCBITaxon:9606,gene
ENSG00000253356,False,RP11-90P5.2,NCBITaxon:9606,gene
ENSG00000264578,False,RP11-360L9.8,NCBITaxon:9606,gene
ENSG00000147509,False,RGS20,NCBITaxon:9606,gene
ENSG00000254254,False,RP11-17A4.2,NCBITaxon:9606,gene
ENSG00000177182,False,CLVS1,NCBITaxon:9606,gene
ENSG00000251127,False,RP11-280G9.1,NCBITaxon:9606,gene
ENSG00000046889,False,PREX2,NCBITaxon:9606,gene
ENSG00000253238,False,RP11-941H19.3,NCBITaxon:9606,gene
ENSG00000254315,False,RP11-267M23.3,NCBITaxon:9606,gene
ENSG00000164920,False,OSR2,NCBITaxon:9606,gene
ENSG00000164935,False,DCSTAMP,NCBITaxon:9606,gene
ENSG00000253227,False,RP11-383J24.1,NCBITaxon:9606,gene
ENSG00000253593,False,RP11-157E21.1,NCBITaxon:9606,gene
ENSG00000253307,False,RP11-10J21.4,NCBITaxon:9606,gene
ENSG00000254019,False,RP11-10J21.3,NCBITaxon:9606,gene
ENSG00000231808,False,LINC01388,NCBITaxon:9606,gene
ENSG00000120210,False,INSL6,NCBITaxon:9606,gene
ENSG00000232978,False,RP11-146N23.4,NCBITaxon:9606,gene
ENSG00000284418,False,RP11-370B11.4,NCBITaxon:9606,gene
ENSG00000235481,False,UBE2R2-AS1,NCBITaxon:9606,gene
ENSG00000226904,False,RP11-561O23.8,NCBITaxon:9606,gene
ENSG00000230945,False,LINC01507,NCBITaxon:9606,gene
ENSG00000231616,False,RP11-575L7.4,NCBITaxon:9606,gene
ENSG00000233081,False,RP11-440G5.2,NCBITaxon:9606,gene
ENSG00000224848,False,RP11-535M15.1,NCBITaxon:9606,gene
ENSG00000254571,False,RP11-60I3.4,NCBITaxon:9606,gene
ENSG00000251349,False,MSANTD3-TMEFF1,NCBITaxon:9606,gene
ENSG00000232896,False,RP11-410K21.2,NCBITaxon:9606,gene
ENSG00000228278,False,ORM2,NCBITaxon:9606,gene
ENSG00000237336,False,RP11-230L22.4,NCBITaxon:9606,gene
ENSG00000223795,False,RP11-473E2.2,NCBITaxon:9606,gene
ENSG00000117983,False,MUC5B,NCBITaxon:9606,gene
ENSG00000237941,False,KCNQ1DN,NCBITaxon:9606,gene
ENSG00000279486,False,OR2AG1,NCBITaxon:9606,gene
ENSG00000166407,False,LMO1,NCBITaxon:9606,gene
ENSG00000254665,False,RP11-152H18.3,NCBITaxon:9606,gene
ENSG00000135374,False,ELF5,NCBITaxon:9606,gene
ENSG00000255521,False,RP4-607I7.1,NCBITaxon:9606,gene
ENSG00000255004,False,SLC1A2-AS1,NCBITaxon:9606,gene
ENSG00000283375,False,RP11-613D13.10,NCBITaxon:9606,gene
ENSG00000254693,False,RP11-58K22.5,NCBITaxon:9606,gene
ENSG00000255092,False,RP11-58K22.4,NCBITaxon:9606,gene
ENSG00000255498,False,RP11-618K13.2,NCBITaxon:9606,gene
ENSG00000242689,False,CNTF,NCBITaxon:9606,gene
ENSG00000255553,False,LINC02733,NCBITaxon:9606,gene
ENSG00000256568,False,RP11-800A3.3,NCBITaxon:9606,gene
ENSG00000255847,False,RP11-167N4.2,NCBITaxon:9606,gene
ENSG00000255326,False,CTD-2530H12.4,NCBITaxon:9606,gene
ENSG00000255507,False,UVRAG-DT,NCBITaxon:9606,gene
ENSG00000174804,False,FZD4,NCBITaxon:9606,gene
ENSG00000255929,False,RP11-867G2.8,NCBITaxon:9606,gene
ENSG00000255663,False,RP11-212D19.4,NCBITaxon:9606,gene
ENSG00000224077,False,AP000936.4,NCBITaxon:9606,gene
ENSG00000245385,False,RP11-334E6.10,NCBITaxon:9606,gene
ENSG00000036672,False,USP2,NCBITaxon:9606,gene
ENSG00000245248,False,USP2-AS1,NCBITaxon:9606,gene
ENSG00000137709,False,POU2F3,NCBITaxon:9606,gene
ENSG00000166257,False,SCN3B,NCBITaxon:9606,gene
ENSG00000229664,False,RP11-536K7.5,NCBITaxon:9606,gene
ENSG00000213994,False,RP11-414H17.5,NCBITaxon:9606,gene
ENSG00000225383,False,SFTA1P,NCBITaxon:9606,gene
ENSG00000225778,False,PROSER2-AS1,NCBITaxon:9606,gene
ENSG00000228800,False,RP11-253D19.1,NCBITaxon:9606,gene
ENSG00000273312,False,RP11-425A6.5,NCBITaxon:9606,gene
ENSG00000224812,False,TMEM72-AS1,NCBITaxon:9606,gene
ENSG00000231964,False,RP11-67C2.2,NCBITaxon:9606,gene
ENSG00000229261,False,RP11-227H15.4,NCBITaxon:9606,gene
ENSG00000156574,False,NODAL,NCBITaxon:9606,gene
ENSG00000222047,False,C10orf55,NCBITaxon:9606,gene
ENSG00000236467,False,KCNMA1-AS1,NCBITaxon:9606,gene
ENSG00000226676,False,LINC02679,NCBITaxon:9606,gene
ENSG00000138207,False,RBP4,NCBITaxon:9606,gene
ENSG00000095464,False,PDE6C,NCBITaxon:9606,gene
ENSG00000270099,False,RP11-248J23.7,NCBITaxon:9606,gene
ENSG00000231970,False,RP11-452K12.7,NCBITaxon:9606,gene
ENSG00000241935,False,HOGA1,NCBITaxon:9606,gene
ENSG00000228261,False,ITPRIP-AS1,NCBITaxon:9606,gene
ENSG00000231233,False,CFAP58-DT,NCBITaxon:9606,gene
ENSG00000229847,False,EMX2OS,NCBITaxon:9606,gene
ENSG00000230131,False,LINC02641,NCBITaxon:9606,gene
ENSG00000282787,False,RP11-151A10.3,NCBITaxon:9606,gene
ENSG00000171811,False,CFAP46,NCBITaxon:9606,gene
ENSG00000256706,False,RP5-1096D14.3,NCBITaxon:9606,gene
ENSG00000197614,False,MFAP5,NCBITaxon:9606,gene
ENSG00000256582,False,LINC02390,NCBITaxon:9606,gene
ENSG00000255958,False,GABARAPL1-AS1,NCBITaxon:9606,gene
ENSG00000255374,False,TAS2R43,NCBITaxon:9606,gene
ENSG00000013588,False,GPRC5A,NCBITaxon:9606,gene
ENSG00000084453,False,SLCO1A2,NCBITaxon:9606,gene
ENSG00000276842,False,RP11-713N11.6,NCBITaxon:9606,gene
ENSG00000235884,False,LINC00941_ENSG00000235884,NCBITaxon:9606,gene
ENSG00000255867,False,DENND5B-AS1,NCBITaxon:9606,gene
ENSG00000257924,False,LINC02416,NCBITaxon:9606,gene
ENSG00000257906,False,LINC02156,NCBITaxon:9606,gene
ENSG00000181418,False,DDN,NCBITaxon:9606,gene
ENSG00000257663,False,RP11-1100L3.7,NCBITaxon:9606,gene
ENSG00000257568,False,RP11-863H1.1,NCBITaxon:9606,gene
ENSG00000256072,False,RP11-335I12.2,NCBITaxon:9606,gene
ENSG00000257453,False,RP11-290L1.3,NCBITaxon:9606,gene
ENSG00000257747,False,LINC02426,NCBITaxon:9606,gene
ENSG00000257725,False,LINC02399,NCBITaxon:9606,gene
ENSG00000257642,False,KCCAT198,NCBITaxon:9606,gene
ENSG00000089250,False,NOS1,NCBITaxon:9606,gene
ENSG00000277873,False,RP11-33N14.3,NCBITaxon:9606,gene
ENSG00000272849,False,RP11-347I19.8,NCBITaxon:9606,gene
ENSG00000256249,False,RP11-324E6.6,NCBITaxon:9606,gene
ENSG00000196917,False,HCAR1,NCBITaxon:9606,gene
ENSG00000274874,False,RP11-214K3.25,NCBITaxon:9606,gene
ENSG00000256732,False,RP11-407A16.3,NCBITaxon:9606,gene
ENSG00000257000,False,RP13-820C6.2,NCBITaxon:9606,gene
ENSG00000256783,False,RP11-503G7.1,NCBITaxon:9606,gene
ENSG00000187848,False,P2RX2,NCBITaxon:9606,gene
ENSG00000246394,False,ZNF84-DT,NCBITaxon:9606,gene
ENSG00000172458,False,IL17D,NCBITaxon:9606,gene
ENSG00000133101,False,CCNA1,NCBITaxon:9606,gene
ENSG00000230731,False,RP11-478K15.6,NCBITaxon:9606,gene
ENSG00000231817,False,LINC01198,NCBITaxon:9606,gene
ENSG00000276436,False,RP11-195L15.2,NCBITaxon:9606,gene
ENSG00000118946,False,PCDH17,NCBITaxon:9606,gene
ENSG00000225203,False,RP11-182M20.2,NCBITaxon:9606,gene
ENSG00000102794,False,ACOD1,NCBITaxon:9606,gene
ENSG00000284966,False,RP11-272L14.3,NCBITaxon:9606,gene
ENSG00000126231,False,PROZ,NCBITaxon:9606,gene
ENSG00000274827,False,LINC01297,NCBITaxon:9606,gene
ENSG00000260830,False,RP11-524O1.4,NCBITaxon:9606,gene
ENSG00000258526,False,RP11-111A21.1,NCBITaxon:9606,gene
ENSG00000258985,False,RP11-368P15.3,NCBITaxon:9606,gene
ENSG00000100625,False,SIX4,NCBITaxon:9606,gene
ENSG00000258777,False,HIF1A-AS1,NCBITaxon:9606,gene
ENSG00000272158,False,RP11-840I19.5,NCBITaxon:9606,gene
ENSG00000258623,False,CTD-2325P2.3,NCBITaxon:9606,gene
ENSG00000100626,False,GALNT16,NCBITaxon:9606,gene
ENSG00000258820,False,RP11-293M10.2,NCBITaxon:9606,gene
ENSG00000258602,False,LINC01629,NCBITaxon:9606,gene
ENSG00000258666,False,RP11-638I2.8,NCBITaxon:9606,gene
ENSG00000257270,False,RP11-521B24.5,NCBITaxon:9606,gene
ENSG00000211950,False,IGHV1-24,NCBITaxon:9606,gene
ENSG00000232216,False,IGHV3-43,NCBITaxon:9606,gene
ENSG00000224373,False,IGHV4-59,NCBITaxon:9606,gene
ENSG00000224650,False,IGHV3-74,NCBITaxon:9606,gene
ENSG00000211978,False,IGHV5-78,NCBITaxon:9606,gene
ENSG00000259409,False,BMF-AS1,NCBITaxon:9606,gene
ENSG00000259678,False,RP11-707P17.1,NCBITaxon:9606,gene
ENSG00000249240,False,AC069368.3,NCBITaxon:9606,gene
ENSG00000259202,False,RP11-342M21.2,NCBITaxon:9606,gene
ENSG00000248540,False,RP11-247C2.2,NCBITaxon:9606,gene
ENSG00000140465,False,CYP1A1,NCBITaxon:9606,gene
ENSG00000213578,False,CPLX3,NCBITaxon:9606,gene
ENSG00000259474,False,RP11-650L12.1,NCBITaxon:9606,gene
ENSG00000172379,False,ARNT2,NCBITaxon:9606,gene
ENSG00000273920,False,RP11-761I4.5,NCBITaxon:9606,gene
ENSG00000259462,False,CPEB1-AS1,NCBITaxon:9606,gene
ENSG00000284946,False,AC068831.18,NCBITaxon:9606,gene
ENSG00000258761,False,RP11-24J19.1,NCBITaxon:9606,gene
ENSG00000007384,False,RHBDF1,NCBITaxon:9606,gene
ENSG00000261691,False,LA16c-366D1.3,NCBITaxon:9606,gene
ENSG00000130182,False,ZSCAN10,NCBITaxon:9606,gene
ENSG00000263105,False,RP11-95P2.3,NCBITaxon:9606,gene
ENSG00000140623,False,SEPTIN12,NCBITaxon:9606,gene
ENSG00000261465,False,COQ7-DT,NCBITaxon:9606,gene
ENSG00000278713,False,CTD-2574D22.7,NCBITaxon:9606,gene
ENSG00000260626,False,RP11-23E10.3,NCBITaxon:9606,gene
ENSG00000176842,False,IRX5,NCBITaxon:9606,gene
ENSG00000274508,False,RP11-212I21.5,NCBITaxon:9606,gene
ENSG00000260135,False,MMP2-AS1,NCBITaxon:9606,gene
ENSG00000260823,False,RP11-249C24.10,NCBITaxon:9606,gene
ENSG00000205364,False,MT1M,NCBITaxon:9606,gene
ENSG00000205358,False,MT1H,NCBITaxon:9606,gene
ENSG00000276166,False,CTD-2600O9.2,NCBITaxon:9606,gene
ENSG00000261653,False,RP11-21L1.1,NCBITaxon:9606,gene
ENSG00000172828,False,CES3,NCBITaxon:9606,gene
ENSG00000062038,False,CDH3,NCBITaxon:9606,gene
ENSG00000261602,False,CTD-2033A16.1,NCBITaxon:9606,gene
ENSG00000183196,False,CHST6,NCBITaxon:9606,gene
ENSG00000179219,False,LINC00311,NCBITaxon:9606,gene
ENSG00000285163,False,RP11-542M13.4,NCBITaxon:9606,gene
ENSG00000261363,False,RP11-134D3.2,NCBITaxon:9606,gene
ENSG00000154118,False,JPH3,NCBITaxon:9606,gene
ENSG00000260177,False,RP4-536B24.3,NCBITaxon:9606,gene
ENSG00000261816,False,RP11-863P13.2,NCBITaxon:9606,gene
ENSG00000259881,False,RP11-830F9.5,NCBITaxon:9606,gene
ENSG00000129910,False,CDH15,NCBITaxon:9606,gene
ENSG00000263050,False,RP11-667K14.3,NCBITaxon:9606,gene
ENSG00000262678,False,CAMTA2-AS1,NCBITaxon:9606,gene
ENSG00000129214,False,SHBG,NCBITaxon:9606,gene
ENSG00000183914,False,DNAH2,NCBITaxon:9606,gene
ENSG00000263809,False,RP11-849F2.7,NCBITaxon:9606,gene
ENSG00000185156,False,MFSD6L,NCBITaxon:9606,gene
ENSG00000065325,False,GLP2R,NCBITaxon:9606,gene
ENSG00000266313,False,RP11-173M1.4,NCBITaxon:9606,gene
ENSG00000264044,False,RP11-192H23.7,NCBITaxon:9606,gene
ENSG00000108255,False,CRYBA1,NCBITaxon:9606,gene
ENSG00000266120,False,RP11-354P11.2,NCBITaxon:9606,gene
ENSG00000230113,False,AC091177.1,NCBITaxon:9606,gene
ENSG00000108688,False,CCL7,NCBITaxon:9606,gene
ENSG00000131771,False,PPP1R1B,NCBITaxon:9606,gene
ENSG00000108342,False,CSF3,NCBITaxon:9606,gene
ENSG00000171346,False,KRT15,NCBITaxon:9606,gene
ENSG00000274630,False,RP11-229E13.4,NCBITaxon:9606,gene
ENSG00000131471,False,AOC3,NCBITaxon:9606,gene
ENSG00000131097,False,HIGD1B,NCBITaxon:9606,gene
ENSG00000184361,False,SPATA32,NCBITaxon:9606,gene
ENSG00000267344,False,CTB-39G8.3,NCBITaxon:9606,gene
ENSG00000230532,False,AC091133.1,NCBITaxon:9606,gene
ENSG00000250948,False,RP11-1079K10.2,NCBITaxon:9606,gene
ENSG00000266290,False,DYNLL2-DT,NCBITaxon:9606,gene
ENSG00000267109,False,CTD-2378E21.1,NCBITaxon:9606,gene
ENSG00000204345,False,CD300LD,NCBITaxon:9606,gene
ENSG00000265342,False,RP11-16C1.1,NCBITaxon:9606,gene
ENSG00000264270,False,RP11-474I11.7,NCBITaxon:9606,gene
